Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1927447,-,-,-,39.76,-105.23,-7,1785,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,AOD,Cloud Type,DHI,DNI,GHI,Ozone,Relative Humidity,Pressure,Wind Speed,Precipitable Water
2023,7,7,8,0,22.5,0.1,0,90,833,577,0.276,33.01,819,2.1,1.5
2023,7,7,9,0,24.400000000000002,0.099,0,99,890,753,0.276,28.69,819,2.3000000000000003,1.5
2023,7,7,10,0,26,0.10300000000000001,0,108,917,888,0.276,26.11,819,2.8000000000000003,1.6
2023,7,7,11,0,26.900000000000002,0.106,8,437,168,593,0.276,25.38,818,3.4000000000000004,1.7000000000000002
2023,7,7,12,0,27.200000000000003,0.124,8,380,420,782,0.276,26.11,818,3.9000000000000004,1.9000000000000001
2023,7,7,13,0,26.8,0.137,7,199,783,932,0.276,28.18,818,4,2.1
2023,7,7,14,0,26,0.14,8,295,518,745,0.277,30.76,818,3.9000000000000004,2.2
2023,7,7,15,0,25,0.158,7,319,343,580,0.278,33.74,819,3.7,2.3000000000000003
2023,7,7,16,0,23.5,0.164,8,68,0,68,0.278,38.25,819,3.6,2.4000000000000004
2023,7,7,17,0,21.6,0.17300000000000001,8,115,6,118,0.278,45.17,819,3.5,2.5
2023,7,7,18,0,19.3,0.166,4,89,2,90,0.278,56.06,820,3.1,2.5
2023,7,7,19,0,16.900000000000002,0.167,4,15,0,15,0.278,69.8,820,2.3000000000000003,2.5
2023,7,7,20,0,15.8,0.169,7,0,0,0,0.278,77.11,821,1.8,2.5
2023,7,7,21,0,15.3,0.15,7,0,0,0,0.279,81.13,821,1.2000000000000002,2.4000000000000004
2023,7,7,22,0,14.9,0.139,4,0,0,0,0.28,83.79,821,0.8,2.4000000000000004
2023,7,7,23,0,14.600000000000001,0.149,3,0,0,0,0.281,84.86,821,0.9,2.3000000000000003
2023,7,8,0,0,14.200000000000001,0.14,3,0,0,0,0.28200000000000003,85.36,820,1,2.2
2023,7,8,1,0,13.600000000000001,0.122,4,0,0,0,0.28200000000000003,86.13,820,1.1,2.1
2023,7,8,2,0,13.100000000000001,0.112,3,0,0,0,0.281,86.44,819,1.2000000000000002,2
2023,7,8,3,0,12.600000000000001,0.105,3,0,0,0,0.281,86.86,819,1.3,1.9000000000000001
2023,7,8,4,0,12.5,0.101,4,0,0,0,0.28,85.97,819,1.2000000000000002,1.9000000000000001
2023,7,8,5,0,14.200000000000001,0.1,3,7,0,7,0.281,81.7,819,1.5,1.7000000000000002
2023,7,8,6,0,16.400000000000002,0.098,3,114,14,117,0.281,74.26,819,2.2,1.7000000000000002
2023,7,8,7,0,19.8,0.097,0,75,737,378,0.28200000000000003,55.75,818,2.9000000000000004,1.6
2023,7,8,8,0,23.400000000000002,0.095,0,88,834,574,0.28200000000000003,37.77,818,3,1.6
2023,7,8,9,0,26,0.094,0,96,890,749,0.28200000000000003,28.91,817,2.5,1.6
2023,7,8,10,0,28,0.095,0,103,923,888,0.281,24.12,817,2,1.6
2023,7,8,11,0,29.5,0.095,7,168,830,936,0.281,21.34,816,2,1.6
2023,7,8,12,0,30.3,0.108,7,315,559,849,0.28,20.06,816,1.9000000000000001,1.6
2023,7,8,13,0,30.5,0.123,3,378,580,920,0.279,19.91,815,2.1,1.7000000000000002
2023,7,8,14,0,29.900000000000002,0.124,7,37,0,37,0.278,21.580000000000002,816,3.3000000000000003,1.8
2023,7,8,15,0,28.400000000000002,0.131,1,114,858,766,0.279,25.93,816,4.4,2
2023,7,8,16,0,26.5,0.131,3,350,141,437,0.28,32.18,817,4.6000000000000005,2.2
2023,7,8,17,0,24.200000000000003,0.14200000000000002,3,250,81,286,0.28,39.94,818,4.2,2.4000000000000004
2023,7,8,18,0,21.400000000000002,0.139,3,132,15,136,0.28,52.550000000000004,819,3.4000000000000004,2.4000000000000004
2023,7,8,19,0,18,0.134,1,28,214,45,0.28,70.64,820,2.2,2.5
2023,7,8,20,0,16.5,0.138,3,0,0,0,0.279,81.34,821,1.6,2.4000000000000004
2023,7,8,21,0,15.700000000000001,0.14,3,0,0,0,0.279,86.63,821,0.9,2.4000000000000004
2023,7,8,22,0,15.600000000000001,0.133,3,0,0,0,0.279,87.35000000000001,821,0.4,2.4000000000000004
2023,7,8,23,0,15.200000000000001,0.14400000000000002,3,0,0,0,0.28,88.44,821,0.5,2.4000000000000004
2023,7,9,0,0,14.8,0.145,5,0,0,0,0.28,88.96000000000001,821,0.6000000000000001,2.3000000000000003
2023,7,9,1,0,14.4,0.133,3,0,0,0,0.28,88.83,820,0.7000000000000001,2.3000000000000003
2023,7,9,2,0,13.9,0.121,3,0,0,0,0.28,88.22,820,0.9,2.2
2023,7,9,3,0,13.3,0.112,0,0,0,0,0.279,85.89,819,1.1,2.1
2023,7,9,4,0,12.9,0.101,0,0,0,0,0.278,81.84,819,1.3,1.9000000000000001
2023,7,9,5,0,14.600000000000001,0.089,0,17,176,25,0.277,71.96000000000001,819,1.7000000000000002,1.8
2023,7,9,6,0,17.7,0.077,0,50,585,181,0.276,58.14,820,2,1.7000000000000002
2023,7,9,7,0,21.6,0.07200000000000001,0,67,766,381,0.275,40.86,820,1.8,1.6
2023,7,9,8,0,24.200000000000003,0.07100000000000001,0,79,857,578,0.274,32.76,820,2.3000000000000003,1.6
2023,7,9,9,0,25.8,0.073,0,88,905,751,0.274,30.400000000000002,820,2.5,1.7000000000000002
2023,7,9,10,0,27.200000000000003,0.075,3,347,557,820,0.274,28.39,820,2.6,1.8
2023,7,9,11,0,28.5,0.069,8,272,634,858,0.274,26.150000000000002,820,2.6,1.8
2023,7,9,12,0,29.400000000000002,0.07200000000000001,7,202,768,934,0.275,24.55,820,2.7,1.9000000000000001
2023,7,9,13,0,29.900000000000002,0.076,7,243,699,896,0.275,23.6,820,2.7,2
2023,7,9,14,0,29.900000000000002,0.079,8,408,203,584,0.275,23.39,820,2.7,2
2023,7,9,15,0,29.400000000000002,0.081,8,123,1,123,0.275,23.84,820,2.7,2.1
2023,7,9,16,0,28.400000000000002,0.076,3,245,559,589,0.275,25.23,820,2.7,2.1
2023,7,9,17,0,26.8,0.073,3,202,365,365,0.274,28.36,820,2.4000000000000004,2.1
2023,7,9,18,0,24.1,0.068,3,113,5,114,0.274,39.24,820,1.6,2
2023,7,9,19,0,20.6,0.062,3,32,1,32,0.273,49.050000000000004,821,1.1,1.9000000000000001
2023,7,9,20,0,19.200000000000003,0.057,1,0,0,0,0.273,51.83,821,1.1,1.8
2023,7,9,21,0,18.3,0.055,0,0,0,0,0.273,54.26,821,1.4000000000000001,1.8
2023,7,9,22,0,17.400000000000002,0.053,0,0,0,0,0.272,57.980000000000004,821,1.6,1.7000000000000002
2023,7,9,23,0,16.7,0.051000000000000004,0,0,0,0,0.272,61.27,821,1.7000000000000002,1.6
2023,7,10,0,0,16.1,0.049,0,0,0,0,0.272,62.76,820,1.8,1.5
2023,7,10,1,0,15.600000000000001,0.047,0,0,0,0,0.271,61.92,820,1.8,1.4000000000000001
2023,7,10,2,0,15.100000000000001,0.046,0,0,0,0,0.271,59.78,820,1.9000000000000001,1.4000000000000001
2023,7,10,3,0,14.4,0.045,0,0,0,0,0.271,57.27,819,1.9000000000000001,1.4000000000000001
2023,7,10,4,0,14.200000000000001,0.047,0,0,0,0,0.271,52.15,819,1.9000000000000001,1.4000000000000001
2023,7,10,5,0,16.900000000000002,0.05,0,15,243,25,0.271,43.2,819,2.3000000000000003,1.5
2023,7,10,6,0,21.3,0.054,7,20,0,20,0.272,32.43,819,2.9000000000000004,1.6
2023,7,10,7,0,25.200000000000003,0.057,7,194,154,257,0.273,27.43,819,2.5,1.7000000000000002
2023,7,10,8,0,28.5,0.058,8,104,808,574,0.274,22.61,819,2.6,1.8
2023,7,10,9,0,30.3,0.06,7,254,10,261,0.275,20.76,819,2.7,1.8
2023,7,10,10,0,31.6,0.063,7,315,449,695,0.276,19.69,819,2.7,1.8
2023,7,10,11,0,32.4,0.056,1,88,962,977,0.276,18.900000000000002,819,2.5,1.9000000000000001
2023,7,10,12,0,32.9,0.062,8,329,522,826,0.276,18.09,819,2.2,1.9000000000000001
2023,7,10,13,0,33,0.068,3,308,669,932,0.275,17.63,819,1.8,2
2023,7,10,14,0,32.7,0.074,7,369,293,623,0.274,17.81,819,1.5,2
2023,7,10,15,0,32.1,0.074,7,194,698,723,0.273,18.56,819,1.3,2.1
2023,7,10,16,0,31.200000000000003,0.07,1,81,857,608,0.273,20.240000000000002,819,1.1,2.1
2023,7,10,17,0,29.900000000000002,0.068,0,69,779,416,0.274,22.400000000000002,819,1,2.1
2023,7,10,18,0,27.1,0.062,0,51,644,220,0.274,34.15,819,0.7000000000000001,2
2023,7,10,19,0,23.6,0.056,1,24,329,49,0.275,41.56,820,0.9,2
2023,7,10,20,0,21.8,0.05,1,0,0,0,0.274,44.08,820,1.2000000000000002,1.9000000000000001
2023,7,10,21,0,20.1,0.044,1,0,0,0,0.274,46.410000000000004,820,1.4000000000000001,1.7000000000000002
2023,7,10,22,0,19,0.041,0,0,0,0,0.274,47.25,820,1.4000000000000001,1.6
2023,7,10,23,0,18.1,0.039,3,0,0,0,0.274,47.72,820,1.4000000000000001,1.5
2023,7,11,0,0,17.400000000000002,0.04,3,0,0,0,0.273,47.93,820,1.4000000000000001,1.4000000000000001
2023,7,11,1,0,16.7,0.042,3,0,0,0,0.273,48.620000000000005,820,1.4000000000000001,1.3
2023,7,11,2,0,16.1,0.045,3,0,0,0,0.273,49.38,820,1.4000000000000001,1.3
2023,7,11,3,0,15.600000000000001,0.048,4,0,0,0,0.272,49.86,820,1.5,1.3
2023,7,11,4,0,15.200000000000001,0.05,1,0,0,0,0.272,49.92,820,1.6,1.4000000000000001
2023,7,11,5,0,17.900000000000002,0.051000000000000004,0,15,209,24,0.271,44.54,820,2,1.4000000000000001
2023,7,11,6,0,22.3,0.051000000000000004,0,44,625,183,0.272,34.52,821,2.9000000000000004,1.4000000000000001
2023,7,11,7,0,26.1,0.051000000000000004,0,60,794,382,0.273,26.77,821,2.6,1.4000000000000001
2023,7,11,8,0,29,0.051000000000000004,0,71,885,583,0.273,19.62,821,2.4000000000000004,1.3
2023,7,11,9,0,30.5,0.05,0,78,936,761,0.272,16.94,821,2.2,1.3
2023,7,11,10,0,31.700000000000003,0.05,0,83,969,904,0.272,15.58,821,1.9000000000000001,1.2000000000000002
2023,7,11,11,0,32.7,0.043000000000000003,0,82,991,997,0.271,14.51,820,1.7000000000000002,1.2000000000000002
2023,7,11,12,0,33.5,0.044,0,83,996,1032,0.271,13.63,820,1.6,1.2000000000000002
2023,7,11,13,0,33.9,0.045,0,83,992,1009,0.271,13.200000000000001,820,1.4000000000000001,1.2000000000000002
2023,7,11,14,0,33.9,0.046,0,81,975,926,0.271,13.1,819,1.3,1.3
2023,7,11,15,0,33.4,0.048,8,180,2,182,0.272,13.49,819,1.2000000000000002,1.3
2023,7,11,16,0,32.4,0.049,0,71,901,625,0.273,14.530000000000001,819,1,1.3
2023,7,11,17,0,30.8,0.05,3,216,301,350,0.274,16.72,819,0.8,1.4000000000000001
2023,7,11,18,0,27.400000000000002,0.049,3,142,45,153,0.274,29.92,819,0.5,1.3
2023,7,11,19,0,23.6,0.048,1,23,358,50,0.275,35.4,820,0.7000000000000001,1.3
2023,7,11,20,0,21.5,0.049,3,0,0,0,0.276,39.67,820,0.7000000000000001,1.3
2023,7,11,21,0,19.900000000000002,0.049,1,0,0,0,0.277,43.69,820,0.9,1.3
2023,7,11,22,0,18.6,0.051000000000000004,0,0,0,0,0.278,45.28,820,1,1.4000000000000001
2023,7,11,23,0,17.8,0.053,0,0,0,0,0.278,44.54,820,1.3,1.5
2023,7,12,0,0,17.400000000000002,0.054,0,0,0,0,0.278,42.31,820,1.7000000000000002,1.6
2023,7,12,1,0,17.400000000000002,0.057,0,0,0,0,0.278,39.93,820,2.4000000000000004,1.7000000000000002
2023,7,12,2,0,17.7,0.059000000000000004,0,0,0,0,0.279,40.43,820,3.1,1.7000000000000002
2023,7,12,3,0,17.2,0.057,0,0,0,0,0.279,45.38,820,3,1.6
2023,7,12,4,0,16.400000000000002,0.054,4,0,0,0,0.28,49.94,820,2.6,1.4000000000000001
2023,7,12,5,0,18.3,0.054,0,15,219,23,0.28,45.97,821,2.8000000000000003,1.3
2023,7,12,6,0,22,0.056,0,45,625,182,0.28200000000000003,37.35,821,2.9000000000000004,1.2000000000000002
2023,7,12,7,0,25.8,0.06,0,63,788,382,0.28300000000000003,25.900000000000002,821,2.4000000000000004,1.2000000000000002
2023,7,12,8,0,28.200000000000003,0.064,0,76,869,579,0.28300000000000003,20.04,821,2.4000000000000004,1.3
2023,7,12,9,0,29.8,0.069,0,87,917,755,0.28300000000000003,17.98,821,2,1.3
2023,7,12,10,0,31.200000000000003,0.073,0,95,942,892,0.28200000000000003,16.73,821,1.7000000000000002,1.4000000000000001
2023,7,12,11,0,32.4,0.062,8,196,777,913,0.281,15.88,821,1.7000000000000002,1.5
2023,7,12,12,0,33.300000000000004,0.065,8,175,814,949,0.28,15.4,820,1.9000000000000001,1.6
2023,7,12,13,0,33.7,0.073,8,214,752,915,0.278,15.540000000000001,820,2.3000000000000003,1.8
2023,7,12,14,0,33.5,0.07100000000000001,0,95,936,906,0.277,16.22,819,2.5,1.9000000000000001
2023,7,12,15,0,32.800000000000004,0.077,5,389,66,439,0.277,17.59,819,2.5,2.1
2023,7,12,16,0,31.8,0.077,8,161,663,568,0.276,19.27,819,2.4000000000000004,2.2
2023,7,12,17,0,30.200000000000003,0.083,8,172,396,348,0.276,22.72,819,2,2.3000000000000003
2023,7,12,18,0,27.200000000000003,0.08700000000000001,3,135,27,141,0.275,33.65,820,1.4000000000000001,2.4000000000000004
2023,7,12,19,0,23.8,0.085,1,25,264,45,0.275,44.06,820,1.5,2.4000000000000004
2023,7,12,20,0,22.700000000000003,0.08700000000000001,3,0,0,0,0.276,45.78,820,2,2.4000000000000004
2023,7,12,21,0,21.700000000000003,0.085,3,0,0,0,0.276,48.660000000000004,820,2.2,2.4000000000000004
2023,7,12,22,0,20.8,0.079,3,0,0,0,0.277,51.31,820,2.1,2.3000000000000003
2023,7,12,23,0,20,0.073,0,0,0,0,0.277,52.870000000000005,820,1.9000000000000001,2.2
2023,7,13,0,0,19.1,0.066,0,0,0,0,0.277,53.800000000000004,820,1.6,2.1
2023,7,13,1,0,18,0.058,1,0,0,0,0.277,55.21,820,1.3,2
2023,7,13,2,0,17.2,0.053,0,0,0,0,0.278,55.43,820,1.4000000000000001,1.9000000000000001
2023,7,13,3,0,16.5,0.051000000000000004,0,0,0,0,0.278,54.84,820,1.6,1.8
2023,7,13,4,0,16.1,0.052000000000000005,0,0,0,0,0.279,52.83,820,1.9000000000000001,1.7000000000000002
2023,7,13,5,0,18.400000000000002,0.054,0,14,215,22,0.279,45.43,820,2.3000000000000003,1.7000000000000002
2023,7,13,6,0,22.400000000000002,0.055,0,44,617,178,0.279,34.34,820,2.8000000000000003,1.6
2023,7,13,7,0,26.5,0.055,0,60,785,376,0.278,23.43,820,2.4000000000000004,1.6
2023,7,13,8,0,28.900000000000002,0.056,0,72,874,575,0.277,19.080000000000002,821,2.5,1.5
2023,7,13,9,0,30.5,0.058,3,276,613,722,0.276,17.14,821,2.4000000000000004,1.5
2023,7,13,10,0,31.900000000000002,0.063,0,88,949,890,0.275,15.76,820,2.1,1.5
2023,7,13,11,0,32.9,0.059000000000000004,8,377,351,700,0.274,14.9,820,1.9000000000000001,1.6
2023,7,13,12,0,33.6,0.064,3,383,574,929,0.274,14.5,820,1.8,1.6
2023,7,13,13,0,33.800000000000004,0.069,8,367,12,378,0.274,14.52,819,1.9000000000000001,1.7000000000000002
2023,7,13,14,0,33.7,0.07100000000000001,7,220,706,831,0.274,14.73,819,2,1.8
2023,7,13,15,0,33.1,0.074,3,360,408,669,0.274,15.14,818,1.8,1.8
2023,7,13,16,0,32.1,0.07200000000000001,3,269,459,550,0.274,15.93,818,1.7000000000000002,1.8
2023,7,13,17,0,30.6,0.073,0,70,780,415,0.275,17.990000000000002,818,1.5,1.8
2023,7,13,18,0,27.6,0.073,7,105,355,197,0.275,28.77,819,1,1.8
2023,7,13,19,0,23.700000000000003,0.07200000000000001,7,32,4,32,0.275,38.67,819,1.1,1.8
2023,7,13,20,0,22.3,0.077,3,0,0,0,0.275,43.36,820,1.5,1.9000000000000001
2023,7,13,21,0,21.1,0.083,5,0,0,0,0.274,48.53,820,1.7000000000000002,2.1
2023,7,13,22,0,20.400000000000002,0.08700000000000001,5,0,0,0,0.273,50.370000000000005,820,1.8,2.2
2023,7,13,23,0,19.8,0.088,5,0,0,0,0.274,51.33,820,1.8,2.2
2023,7,14,0,0,19.1,0.082,4,0,0,0,0.274,51.910000000000004,819,1.6,2.1
2023,7,14,1,0,18.3,0.07200000000000001,3,0,0,0,0.275,50.9,819,1.5,1.9000000000000001
2023,7,14,2,0,17.5,0.063,3,0,0,0,0.276,48.980000000000004,819,1.6,1.7000000000000002
2023,7,14,3,0,17,0.056,8,0,0,0,0.278,46.230000000000004,819,1.9000000000000001,1.5
2023,7,14,4,0,16.5,0.051000000000000004,0,0,0,0,0.281,44.06,820,2.4000000000000004,1.3
2023,7,14,5,0,17.6,0.047,0,14,218,21,0.28300000000000003,39.25,820,3.1,1.1
2023,7,14,6,0,20.3,0.044,0,42,653,183,0.28500000000000003,32.03,821,3.2,0.9
2023,7,14,7,0,23.700000000000003,0.042,0,57,824,387,0.28700000000000003,23.78,821,3.4000000000000004,0.9
2023,7,14,8,0,25.5,0.042,0,67,904,586,0.28800000000000003,21.46,822,3.6,1
2023,7,14,9,0,26.900000000000002,0.043000000000000003,0,74,948,763,0.28800000000000003,20.93,822,3.3000000000000003,1.1
2023,7,14,10,0,28.200000000000003,0.045,1,80,969,898,0.289,20.59,822,3.1,1.3
2023,7,14,11,0,29.200000000000003,0.04,3,382,3,385,0.289,20.42,821,2.9000000000000004,1.4000000000000001
2023,7,14,12,0,29.900000000000002,0.04,3,495,350,828,0.289,20.25,821,2.7,1.6
2023,7,14,13,0,30.3,0.041,3,314,663,931,0.289,20.25,821,2.5,1.7000000000000002
2023,7,14,14,0,30.400000000000002,0.047,8,370,361,682,0.289,20.36,821,2.4000000000000004,1.7000000000000002
2023,7,14,15,0,29.900000000000002,0.048,3,291,584,733,0.289,21.02,821,2.2,1.8
2023,7,14,16,0,29,0.05,1,72,883,612,0.289,22.13,821,2.1,1.8
2023,7,14,17,0,27.6,0.051000000000000004,3,198,362,358,0.289,24.16,821,1.9000000000000001,1.9000000000000001
2023,7,14,18,0,25,0.052000000000000005,3,138,59,153,0.289,31.48,822,1.5,1.9000000000000001
2023,7,14,19,0,20.8,0.056,3,28,1,28,0.289,46.01,823,1.1,1.9000000000000001
2023,7,14,20,0,19.700000000000003,0.061,3,0,0,0,0.289,48.09,823,1.1,1.9000000000000001
2023,7,14,21,0,18.900000000000002,0.065,1,0,0,0,0.28800000000000003,50.45,824,1,2
2023,7,14,22,0,18.1,0.068,1,0,0,0,0.28800000000000003,52.9,824,0.9,2.1
2023,7,14,23,0,17.3,0.07,0,0,0,0,0.28700000000000003,55.7,824,0.9,2.1
2023,7,15,0,0,16.6,0.07100000000000001,0,0,0,0,0.28700000000000003,58.08,823,0.8,2.1
2023,7,15,1,0,15.9,0.07,0,0,0,0,0.28700000000000003,60.47,823,0.8,2.1
2023,7,15,2,0,14.9,0.068,0,0,0,0,0.28700000000000003,64.36,823,0.9,2
2023,7,15,3,0,13.8,0.065,0,0,0,0,0.28700000000000003,69.01,823,1,1.8
2023,7,15,4,0,13.100000000000001,0.063,0,0,0,0,0.28800000000000003,70.99,823,1.3,1.7000000000000002
2023,7,15,5,0,15,0.061,0,13,178,19,0.289,62.15,823,2,1.6
2023,7,15,6,0,18.400000000000002,0.06,0,44,601,173,0.291,48.77,824,2.4000000000000004,1.5
2023,7,15,7,0,21.900000000000002,0.058,0,62,782,374,0.293,38.62,824,2.4000000000000004,1.4000000000000001
2023,7,15,8,0,24.400000000000002,0.057,0,72,873,573,0.293,32.17,824,2.4000000000000004,1.4000000000000001
2023,7,15,9,0,26.400000000000002,0.056,0,80,926,751,0.291,27.41,824,2.4000000000000004,1.4000000000000001
2023,7,15,10,0,28.200000000000003,0.055,0,85,958,892,0.289,23.93,824,2.4000000000000004,1.4000000000000001
2023,7,15,11,0,29.5,0.044,0,82,981,983,0.289,21.76,823,2.5,1.5
2023,7,15,12,0,30.400000000000002,0.046,7,175,814,948,0.28800000000000003,20.52,823,2.7,1.6
2023,7,15,13,0,30.900000000000002,0.05,0,85,973,990,0.28800000000000003,19.92,823,2.9000000000000004,1.7000000000000002
2023,7,15,14,0,30.8,0.073,0,94,938,904,0.289,20.19,822,3.1,1.8
2023,7,15,15,0,30.200000000000003,0.082,0,93,899,772,0.292,21.06,822,3.2,1.9000000000000001
2023,7,15,16,0,29.1,0.085,3,253,524,573,0.295,22.650000000000002,822,3,2
2023,7,15,17,0,27.6,0.083,7,152,502,373,0.298,25.09,823,2.5,2
2023,7,15,18,0,24.8,0.075,1,52,622,212,0.302,35.730000000000004,823,1.5,1.9000000000000001
2023,7,15,19,0,21.1,0.068,3,27,0,27,0.305,47.1,824,0.9,1.8
2023,7,15,20,0,19.8,0.063,1,0,0,0,0.305,49.92,824,0.8,1.7000000000000002
2023,7,15,21,0,18.2,0.057,1,0,0,0,0.304,54.59,824,1,1.6
2023,7,15,22,0,17.400000000000002,0.052000000000000005,0,0,0,0,0.303,56.26,824,1.5,1.5
2023,7,15,23,0,16.8,0.047,0,0,0,0,0.302,56.35,824,1.9000000000000001,1.4000000000000001
2023,7,16,0,0,16.5,0.043000000000000003,0,0,0,0,0.301,53.5,823,2.2,1.3
2023,7,16,1,0,16.1,0.039,0,0,0,0,0.301,49.76,823,2.7,1.2000000000000002
2023,7,16,2,0,15.600000000000001,0.035,0,0,0,0,0.301,46.27,823,2.8000000000000003,1.1
2023,7,16,3,0,15.100000000000001,0.032,0,0,0,0,0.3,43.36,823,2.9000000000000004,1
2023,7,16,4,0,14.8,0.031,0,0,0,0,0.298,41.43,823,2.9000000000000004,0.9
2023,7,16,5,0,16.8,0.032,0,12,254,20,0.295,37.13,823,3.2,0.9
2023,7,16,6,0,20.8,0.031,0,38,672,180,0.293,29.88,824,3.3000000000000003,1
2023,7,16,7,0,25,0.032,0,52,833,383,0.291,22.62,824,2.6,1
2023,7,16,8,0,27.5,0.034,0,63,909,582,0.289,18.84,824,2.7,1.1
2023,7,16,9,0,29.1,0.035,0,69,953,758,0.28800000000000003,17.22,824,2.8000000000000003,1.2000000000000002
2023,7,16,10,0,30.400000000000002,0.037,0,75,979,899,0.28800000000000003,16.2,824,2.7,1.2000000000000002
2023,7,16,11,0,31.5,0.033,0,75,995,989,0.28800000000000003,15.33,824,2.6,1.3
2023,7,16,12,0,32.300000000000004,0.035,0,77,996,1022,0.28700000000000003,14.61,823,2.5,1.4000000000000001
2023,7,16,13,0,32.800000000000004,0.036000000000000004,1,77,992,999,0.28700000000000003,14.11,823,2.3000000000000003,1.4000000000000001
2023,7,16,14,0,32.9,0.048,7,220,689,815,0.28600000000000003,13.75,822,2,1.4000000000000001
2023,7,16,15,0,32.6,0.045,0,75,945,788,0.28600000000000003,13.66,822,1.6,1.4000000000000001
2023,7,16,16,0,31.8,0.042,0,68,908,621,0.28600000000000003,14.05,822,1.1,1.3
2023,7,16,17,0,30.3,0.039,8,125,619,397,0.28600000000000003,15.91,822,0.8,1.2000000000000002
2023,7,16,18,0,26.700000000000003,0.037,0,44,703,223,0.28600000000000003,28.43,823,0.5,1.2000000000000002
2023,7,16,19,0,22.3,0.038,1,21,368,46,0.28600000000000003,35.94,823,0.5,1.2000000000000002
2023,7,16,20,0,20.8,0.042,1,0,0,0,0.28700000000000003,36.67,824,1,1.2000000000000002
2023,7,16,21,0,19.5,0.047,0,0,0,0,0.28700000000000003,38.01,824,1.4000000000000001,1.3
2023,7,16,22,0,18.900000000000002,0.051000000000000004,0,0,0,0,0.28700000000000003,36.730000000000004,824,1.9000000000000001,1.4000000000000001
2023,7,16,23,0,18.6,0.052000000000000005,1,0,0,0,0.28600000000000003,35.18,823,2.2,1.5
2023,7,17,0,0,18.3,0.052000000000000005,0,0,0,0,0.28400000000000003,34.480000000000004,823,2.2,1.5
2023,7,17,1,0,17.8,0.051000000000000004,0,0,0,0,0.281,35.02,823,2.1,1.5
2023,7,17,2,0,17.2,0.05,0,0,0,0,0.28,36.68,823,2,1.4000000000000001
2023,7,17,3,0,16.6,0.049,0,0,0,0,0.279,39.31,823,1.7000000000000002,1.3
2023,7,17,4,0,16,0.048,0,0,0,0,0.277,41.45,823,1.6,1.2000000000000002
2023,7,17,5,0,18.2,0.048,0,12,199,18,0.276,39.24,823,1.6,1.2000000000000002
2023,7,17,6,0,22.8,0.047,0,42,635,175,0.276,29.05,823,2.2,1.1
2023,7,17,7,0,26.8,0.046,0,57,808,377,0.275,22.42,823,1.5,1.1
2023,7,17,8,0,30.3,0.047,0,68,894,578,0.275,16.76,823,1.2000000000000002,1.1
2023,7,17,9,0,32.4,0.048,0,77,943,758,0.274,14,823,1,1.1
2023,7,17,10,0,34,0.049,0,82,969,896,0.274,12.48,823,1.1,1.2000000000000002
2023,7,17,11,0,35.300000000000004,0.038,0,79,991,988,0.274,11.56,823,1.3,1.3
2023,7,17,12,0,36.2,0.039,0,81,993,1021,0.274,11.120000000000001,822,1.6,1.4000000000000001
2023,7,17,13,0,36.7,0.047,8,238,683,872,0.274,10.92,821,1.8,1.6
2023,7,17,14,0,36.6,0.052000000000000005,3,481,225,676,0.274,11.25,821,1.8,1.8
2023,7,17,15,0,35.6,0.061,7,310,28,332,0.274,12.32,821,1.5,1.9000000000000001
2023,7,17,16,0,34.4,0.067,7,46,0,46,0.273,14,821,1.3,2.1
2023,7,17,17,0,32.5,0.069,3,199,352,353,0.272,18.28,821,1.2000000000000002,2.3000000000000003
2023,7,17,18,0,29.1,0.06,7,93,396,193,0.272,30.41,821,1,2.2
2023,7,17,19,0,25.6,0.049,7,31,6,31,0.272,34.65,821,1.3,2.1
2023,7,17,20,0,24.200000000000003,0.047,7,0,0,0,0.274,34.77,821,1.7000000000000002,1.9000000000000001
2023,7,17,21,0,23.200000000000003,0.052000000000000005,7,0,0,0,0.275,35.730000000000004,821,2.1,1.9000000000000001
2023,7,17,22,0,22.400000000000002,0.058,6,0,0,0,0.275,36.910000000000004,821,2.2,1.9000000000000001
2023,7,17,23,0,21.900000000000002,0.062,7,0,0,0,0.274,37.32,821,2.3000000000000003,1.9000000000000001
